f_acidente;d_horario
269973;22:20:00
269974;19:00:00
269975;23:00:00
269976;19:45:00
269977;21:00:00
269978;23:35:00
269979;18:40:00
269980;21:05:00
269981;00:37:00
269982;01:05:00
269983;21:00:00
269984;19:50:00
269985;01:00:00
269986;01:00:00
269987;00:40:00
269988;01:55:00
269990;03:40:00
269991;04:50:00
269992;04:30:00
269993;05:45:00
269994;05:30:00
269995;05:40:00
269996;21:20:00
269997;23:45:00
269998;06:25:00
269999;05:00:00
270001;06:30:00
270002;07:00:00
270003;07:00:00
270004;06:00:00
270005;07:15:00
270006;06:50:00
270007;07:55:00
270008;07:45:00
270009;06:35:00
270010;07:40:00
270011;07:55:00
270012;07:40:00
270013;07:40:00
270014;08:00:00
270015;08:10:00
270016;08:15:00
270017;07:50:00
270018;08:28:00
270019;07:50:00
270021;07:55:00
270022;08:20:00
270023;07:50:00
270024;06:55:00
270025;08:55:00
270026;07:30:00
270027;07:30:00
270028;09:30:00
270029;08:20:00
270030;08:30:00
270031;08:00:00
270032;08:00:00
270033;09:30:00
270036;08:40:00
270037;09:30:00
270038;08:40:00
270039;15:20:00
270040;06:45:00
270041;09:40:00
270042;09:39:00
270043;10:20:00
270044;09:10:00
270046;09:40:00
270048;09:00:00
270049;10:50:00
270052;10:50:00
270055;11:00:00
270057;10:15:00
270059;10:50:00
270060;11:40:00
270061;12:00:00
270062;12:00:00
270063;12:10:00
270064;08:10:00
270065;08:55:00
270066;12:30:00
270067;11:00:00
270068;06:50:00
270069;13:00:00
270070;13:15:00
270071;12:40:00
270072;12:00:00
270074;14:30:00
270075;21:20:00
270076;07:45:00
270077;15:00:00
270078;09:00:00
270080;12:15:00
270081;12:15:00
270082;12:00:00
270083;14:40:00
270084;15:05:00
270085;15:10:00
270086;13:20:00
270087;14:51:00
270088;08:20:00
270089;14:20:00
270090;15:40:00
270091;13:20:00
270092;12:45:00
270093;16:20:00
270094;16:05:00
270095;17:00:00
270096;15:50:00
270098;16:45:00
270099;23:14:00
270101;16:19:00
270102;15:00:00
270103;16:40:00
270104;17:45:00
270105;17:45:00
270107;18:20:00
270108;18:10:00
270109;12:30:00
270110;12:25:00
270112;15:20:00
270113;16:10:00
270114;18:30:00
270115;16:45:00
270117;18:50:00
270118;16:20:00
270119;08:00:00
270120;19:15:00
270121;18:45:00
270122;19:20:00
270123;14:50:00
270124;19:30:00
270126;19:40:00
270127;18:30:00
270128;00:10:00
270129;20:00:00
270130;18:50:00
270131;19:07:00
270132;18:30:00
270133;20:40:00
270134;19:00:00
270135;19:30:00
270136;23:30:00
270137;20:00:00
270138;16:20:00
270139;21:45:00
270140;19:50:00
270141;17:20:00
270142;21:30:00
270143;22:10:00
270144;22:25:00
270145;21:40:00
270146;20:40:00
270148;21:56:00
270149;18:30:00
270150;19:20:00
270151;19:15:00
270152;11:50:00
270153;01:00:00
270154;01:30:00
270155;02:00:00
270156;02:30:00
270158;01:00:00
270159;01:00:00
270160;01:00:00
270161;23:05:00
270162;01:00:00
270163;11:00:00
270164;03:55:00
270165;04:00:00
270166;05:15:00
270167;04:20:00
270168;04:50:00
270169;08:40:00
270170;06:25:00
270171;00:10:00
270172;20:10:00
270173;06:00:00
270174;06:40:00
270175;23:00:00
270176;05:00:00
270177;03:10:00
270178;07:20:00
270179;06:50:00
270180;06:40:00
270181;07:30:00
270182;07:47:00
270183;07:30:00
270184;07:15:00
270185;07:40:00
270186;07:00:00
270187;08:00:00
270188;07:45:00
270189;16:30:00
270191;08:00:00
270192;07:10:00
270194;07:50:00
270195;07:30:00
270196;09:30:00
270197;08:35:00
270198;09:35:00
270199;09:00:00
270201;08:40:00
270203;13:39:00
270204;10:10:00
270206;09:20:00
270207;10:45:00
270208;10:20:00
270209;09:30:00
270210;10:40:00
270211;09:50:00
270212;11:00:00
270213;10:40:00
270214;10:00:00
270215;09:00:00
270216;11:00:00
270217;09:20:00
270218;11:15:00
270219;04:35:00
270220;11:10:00
270221;05:00:00
270223;11:40:00
270224;12:00:00
270225;11:30:00
270229;07:00:00
270230;10:40:00
270231;11:40:00
270232;12:50:00
270233;08:20:00
270234;02:10:00
270235;13:45:00
270237;13:52:00
270238;18:30:00
270239;14:25:00
270240;09:00:00
270241;13:10:00
270242;14:40:00
270243;14:20:00
270244;14:50:00
270245;13:40:00
270246;13:50:00
270247;15:00:00
270248;15:40:00
270249;17:50:00
270250;14:40:00
270251;15:30:00
270253;02:30:00
270254;06:30:00
270255;14:30:00
270257;12:50:00
270258;08:40:00
270260;15:50:00
270261;09:00:00
270264;16:00:00
270266;15:25:00
270267;16:28:00
270268;14:20:00
270269;16:20:00
270270;15:50:00
270271;15:30:00
270272;17:45:00
270273;15:30:00
270274;14:45:00
270275;16:50:00
270276;18:00:00
270277;17:50:00
270278;18:00:00
270280;16:05:00
270281;17:00:00
270282;17:00:00
270283;18:15:00
270284;07:30:00
270285;17:20:00
270286;18:00:00
270287;17:00:00
270288;18:30:00
270289;18:20:00
270290;17:30:00
270291;18:15:00
270292;18:40:00
270293;16:30:00
270294;18:15:00
270295;17:20:00
270296;17:40:00
270298;18:10:00
270299;18:30:00
270301;17:55:00
270302;19:20:00
270303;14:16:00
270304;19:00:00
270305;19:15:00
270306;16:30:00
270307;20:00:00
270308;19:50:00
270309;19:50:00
270310;19:15:00
270311;14:35:00
270312;19:45:00
270313;20:15:00
270314;02:10:00
270315;14:45:00
270316;21:00:00
270317;20:50:00
270319;21:10:00
270320;21:15:00
270321;20:10:00
270322;18:00:00
270323;20:00:00
270324;21:30:00
270325;18:10:00
270327;17:40:00
270328;21:40:00
270329;22:40:00
270330;22:22:00
270331;22:30:00
270332;22:45:00
270333;23:00:00
270334;21:30:00
270335;16:30:00
270336;23:00:00
270337;21:40:00
270338;23:10:00
270339;22:55:00
270340;00:20:00
270341;23:30:00
270342;23:50:00
270343;19:30:00
270344;20:00:00
270345;23:40:00
270346;21:50:00
270347;00:45:00
270348;01:15:00
270350;01:00:00
270351;02:15:00
270352;01:30:00
270353;01:00:00
270354;02:00:00
270355;03:20:00
270356;03:25:00
270357;04:00:00
270358;03:45:00
270359;05:30:00
270360;05:20:00
270361;04:20:00
270362;05:30:00
270363;05:00:00
270364;06:35:00
270365;06:15:00
270366;06:30:00
270367;05:30:00
270368;06:50:00
270369;06:50:00
270370;23:40:00
270371;06:00:00
270372;07:15:00
270373;06:27:00
270374;06:50:00
270375;07:00:00
270376;07:40:00
270377;07:30:00
270378;07:40:00
270379;07:30:00
270380;07:30:00
270382;16:10:00
270383;07:05:00
270384;22:15:00
270386;15:00:00
270387;07:55:00
270389;07:45:00
270390;08:30:00
270391;08:20:00
270392;06:40:00
270393;07:55:00
270394;06:10:00
270395;08:55:00
270396;08:40:00
270399;08:00:00
270401;08:00:00
270402;09:15:00
270403;08:20:00
270405;09:00:00
270406;09:00:00
270410;09:50:00
270411;10:00:00
270412;10:00:00
270413;21:30:00
270422;09:00:00
270423;13:30:00
270424;09:30:00
270425;10:50:00
270426;13:15:00
270427;10:30:00
270428;10:20:00
270429;11:13:00
270430;11:20:00
270431;08:40:00
270432;10:55:00
270433;11:15:00
270434;11:00:00
270435;15:30:00
270436;11:00:00
270438;10:50:00
270439;10:00:00
270440;11:20:00
270441;11:15:00
270442;10:40:00
270443;12:00:00
270444;11:30:00
270445;12:00:00
270446;12:15:00
270447;12:10:00
270449;12:30:00
270450;12:00:00
270451;11:30:00
270453;07:10:00
270454;08:45:00
270455;12:40:00
270456;12:30:00
270457;10:00:00
270458;13:30:00
270459;12:45:00
270460;13:35:00
270462;12:30:00
270463;14:00:00
270464;12:40:00
270465;13:55:00
270466;13:20:00
270468;11:40:00
270469;13:45:00
270470;12:20:00
270471;13:35:00
270472;12:55:00
270473;11:45:00
270474;20:20:00
270475;14:50:00
270476;15:05:00
270477;14:48:00
270478;14:00:00
270479;08:25:00
270480;15:00:00
270481;16:20:00
270482;15:50:00
270483;15:15:00
270484;15:40:00
270488;16:00:00
270489;15:20:00
270490;17:15:00
270491;17:15:00
270492;11:00:00
270493;17:05:00
270494;21:30:00
270495;16:10:00
270496;17:10:00
270497;17:25:00
270498;14:15:00
270500;15:00:00
270501;10:50:00
270502;16:15:00
270503;16:00:00
270504;16:00:00
270505;17:45:00
270506;16:20:00
270507;17:10:00
270509;16:50:00
270510;17:15:00
270511;17:45:00
270512;17:45:00
270513;13:40:00
270514;17:45:00
270515;18:20:00
270516;08:45:00
270517;16:40:00
270518;18:20:00
270520;18:10:00
270521;18:55:00
270522;18:20:00
270523;18:40:00
270525;16:10:00
270527;18:00:00
270529;19:40:00
270530;19:20:00
270531;16:00:00
270532;20:00:00
270533;19:50:00
270534;18:20:00
270535;20:20:00
270536;19:00:00
270537;19:20:00
270539;20:20:00
270541;20:40:00
270542;20:40:00
270543;21:40:00
270544;17:35:00
270545;21:30:00
270546;20:30:00
270547;17:40:00
270548;20:30:00
270549;21:20:00
270550;20:45:00
270551;21:30:00
270552;20:30:00
270553;22:00:00
270554;20:40:00
270555;21:40:00
270556;21:50:00
270558;22:45:00
270559;21:50:00
270560;22:15:00
270561;23:20:00
270562;20:30:00
270563;23:30:00
270564;00:30:00
270566;10:25:00
270567;00:12:00
270568;23:30:00
270569;00:15:00
270570;00:55:00
270571;00:10:00
270574;20:00:00
270575;01:30:00
270576;21:30:00
270577;02:50:00
270578;03:00:00
270579;04:30:00
270580;04:45:00
270581;03:30:00
270582;05:00:00
270583;04:25:00
270584;04:55:00
270585;06:15:00
270586;06:00:00
270587;04:00:00
270588;19:25:00
270589;06:00:00
270590;05:45:00
270591;09:30:00
270592;06:15:00
270593;22:10:00
270594;00:20:00
270595;06:15:00
270596;05:30:00
270597;06:40:00
270600;06:50:00
270601;05:30:00
270603;06:45:00
270604;06:30:00
270605;04:10:00
270606;06:30:00
270607;23:30:00
270608;07:30:00
270609;07:25:00
270610;07:45:00
270611;07:30:00
270612;04:15:00
270613;08:00:00
270614;07:50:00
270615;08:05:00
270616;23:30:00
270617;07:50:00
270618;07:30:00
270619;06:10:00
270621;08:15:00
270622;07:50:00
270623;07:50:00
270624;15:55:00
270625;14:00:00
270627;09:00:00
270628;09:10:00
270629;04:30:00
270631;09:40:00
270632;08:00:00
270633;08:10:00
270634;08:45:00
270635;09:30:00
270637;09:45:00
270638;09:30:00
270639;09:15:00
270640;07:00:00
270641;08:45:00
270642;10:30:00
270643;10:20:00
270644;10:20:00
270645;09:30:00
270646;07:30:00
270647;10:30:00
270648;09:30:00
270649;17:30:00
270650;10:55:00
270651;09:30:00
270652;08:50:00
270653;11:00:00
270654;09:30:00
270655;09:45:00
270656;14:00:00
270657;09:30:00
270658;11:50:00
270659;11:30:00
270660;11:30:00
270661;10:30:00
270663;09:40:00
270664;09:40:00
270665;11:30:00
270666;11:40:00
270667;12:20:00
270668;12:00:00
270670;12:10:00
270672;12:45:00
270673;12:00:00
270674;10:00:00
270675;06:40:00
270676;12:50:00
270677;12:30:00
270678;12:30:00
270679;13:45:00
270680;13:50:00
270681;13:00:00
270682;09:05:00
270683;13:30:00
270684;09:40:00
270685;11:00:00
270686;14:10:00
270687;11:30:00
270688;14:00:00
270689;13:45:00
270690;12:30:00
270691;14:22:00
270692;13:50:00
270693;17:15:00
270694;14:10:00
270695;14:40:00
270696;14:00:00
270698;10:45:00
270699;14:15:00
270700;14:25:00
270701;13:40:00
270702;10:55:00
270703;20:00:00
270704;13:00:00
270705;14:40:00
270706;14:40:00
270707;13:40:00
270708;14:50:00
270709;14:00:00
270710;14:50:00
270711;15:30:00
270712;14:45:00
270713;13:40:00
270714;15:00:00
270715;15:00:00
270718;14:50:00
270719;10:55:00
270720;14:50:00
270721;15:25:00
270722;16:40:00
270723;14:30:00
270724;15:00:00
270725;15:30:00
270726;15:55:00
270727;15:50:00
270728;13:50:00
270729;15:40:00
270730;14:30:00
270731;15:15:00
270732;16:37:00
270733;15:20:00
270735;16:00:00
270736;16:25:00
270738;16:30:00
270740;16:31:00
270742;16:10:00
270743;15:55:00
270744;16:20:00
270745;16:00:00
270746;17:10:00
270747;16:00:00
270748;15:50:00
270749;16:40:00
270750;16:50:00
270751;10:30:00
270753;16:30:00
270754;16:55:00
270755;16:50:00
270756;17:00:00
270757;16:45:00
270758;14:30:00
270759;17:30:00
270761;17:20:00
270762;17:10:00
270763;16:20:00
270764;16:30:00
270765;18:05:00
270766;17:25:00
270767;15:40:00
270768;18:15:00
270769;18:40:00
270770;14:50:00
270771;18:00:00
270772;19:00:00
270774;16:30:00
270775;19:10:00
270776;17:20:00
270777;18:20:00
270778;19:45:00
270779;17:30:00
270780;18:15:00
270781;17:00:00
270782;18:30:00
270783;18:15:00
270784;01:30:00
270785;12:30:00
270786;19:20:00
270787;19:30:00
270788;20:00:00
270790;19:20:00
270791;19:10:00
270793;17:00:00
270794;19:20:00
270795;20:24:00
270796;11:09:00
270797;20:20:00
270798;19:00:00
270799;16:20:00
270801;20:10:00
270803;19:40:00
270804;20:00:00
270805;22:00:00
270806;20:50:00
270808;21:10:00
270809;20:15:00
270810;19:45:00
270811;21:10:00
270812;17:30:00
270813;18:40:00
270814;16:20:00
270815;20:00:00
270816;20:44:00
270817;20:20:00
270818;21:30:00
270819;20:50:00
270820;20:00:00
270821;20:00:00
270822;19:55:00
270823;20:15:00
270824;23:30:00
270825;22:50:00
270826;17:40:00
270827;00:05:00
270828;00:40:00
270829;20:10:00
270830;00:30:00
270831;22:30:00
270832;21:20:00
270833;00:10:00
270834;00:15:00
270835;23:50:00
270836;00:29:00
270837;00:45:00
270838;01:30:00
270839;00:20:00
270840;01:20:00
270841;01:30:00
270842;01:10:00
270843;02:30:00
270845;01:45:00
270846;02:00:00
270848;01:25:00
270849;03:30:00
270850;17:30:00
270851;02:30:00
270852;03:00:00
270854;02:00:00
270856;04:15:00
270858;03:55:00
270859;03:30:00
270861;03:20:00
270862;04:25:00
270863;02:30:00
270864;05:25:00
270865;05:20:00
270866;14:55:00
270867;00:00:00
270868;06:00:00
270869;06:30:00
270870;05:25:00
270871;06:00:00
270872;05:50:00
270873;05:50:00
270875;04:35:00
270876;06:05:00
270877;19:50:00
270878;04:30:00
270879;03:51:00
270880;06:00:00
270881;23:31:00
270883;04:20:00
270884;06:40:00
270885;05:00:00
270887;06:50:00
270888;17:00:00
270889;05:40:00
270890;06:40:00
270891;07:30:00
270892;07:10:00
270894;07:30:00
270895;15:10:00
270896;03:30:00
270897;07:00:00
270898;07:53:00
270899;08:45:00
270900;07:50:00
270903;08:20:00
270904;08:15:00
270905;07:30:00
270906;09:25:00
270907;05:40:00
270908;09:25:00
270909;09:20:00
270910;09:30:00
270911;08:30:00
270912;09:30:00
270913;08:30:00
270914;09:10:00
270915;09:50:00
270916;10:25:00
270917;10:00:00
270918;09:30:00
270919;04:20:00
270920;07:30:00
270921;06:50:00
270922;10:15:00
270923;08:10:00
270924;11:00:00
270925;11:05:00
270927;10:12:00
270928;07:30:00
270929;08:40:00
270931;10:45:00
270932;11:40:00
270933;11:00:00
270934;11:40:00
270935;07:20:00
270936;11:35:00
270937;10:45:00
270939;15:00:00
270940;11:30:00
270941;08:20:00
270942;11:30:00
270943;12:00:00
270944;09:00:00
270945;12:10:00
270946;12:15:00
270947;12:10:00
270949;05:10:00
270950;12:30:00
270951;10:10:00
270952;10:26:00
270953;11:30:00
270954;09:50:00
270955;08:45:00
270956;12:30:00
270958;13:00:00
270959;13:00:00
270960;22:20:00
270961;13:00:00
270962;13:20:00
270963;23:20:00
270964;13:00:00
270965;12:10:00
270966;13:30:00
270967;11:50:00
270968;12:50:00
270969;12:20:00
270970;13:30:00
270971;12:00:00
270972;08:05:00
270973;12:50:00
270974;11:45:00
270975;09:45:00
270977;14:20:00
270978;14:20:00
270979;02:05:00
270980;14:30:00
270981;08:25:00
270982;13:45:00
270983;12:00:00
270984;14:20:00
270985;14:10:00
270987;14:20:00
270988;12:30:00
270989;14:40:00
270990;12:30:00
270991;15:00:00
270992;13:27:00
270993;13:10:00
270996;07:20:00
270997;13:55:00
270998;14:45:00
270999;15:30:00
271000;13:35:00
271001;20:15:00
271002;15:30:00
271004;10:45:00
271006;15:30:00
271007;14:00:00
271009;15:55:00
271011;15:40:00
271012;16:02:00
271013;16:00:00
271014;15:30:00
271015;16:13:00
271016;15:50:00
271017;09:00:00
271018;13:10:00
271019;16:40:00
271020;14:00:00
271021;15:50:00
271022;15:30:00
271023;16:05:00
271024;15:00:00
271025;16:00:00
271027;17:30:00
271028;17:40:00
271029;17:15:00
271030;14:30:00
271031;14:00:00
271032;18:15:00
271033;18:30:00
271034;18:35:00
271035;18:09:00
271036;18:45:00
271038;19:00:00
271039;17:45:00
271040;09:00:00
271041;19:20:00
271042;19:00:00
271044;19:10:00
271045;18:00:00
271046;17:00:00
271047;14:50:00
271048;19:20:00
271049;19:20:00
271050;19:35:00
271051;17:30:00
271052;17:30:00
271053;17:40:00
271054;18:30:00
271055;19:20:00
271056;19:45:00
271057;19:15:00
271059;19:30:00
271060;19:20:00
271061;19:50:00
271062;19:00:00
271063;20:10:00
271064;20:00:00
271065;19:30:00
271066;20:10:00
271067;16:00:00
271068;20:30:00
271069;18:49:00
271070;19:25:00
271071;20:00:00
271072;20:40:00
271073;16:35:00
271074;18:50:00
271075;18:30:00
271076;20:30:00
271078;08:10:00
271079;20:00:00
271080;15:00:00
271081;08:00:00
271082;20:00:00
271083;16:20:00
271084;20:40:00
271085;21:25:00
271086;21:35:00
271087;19:15:00
271088;21:40:00
271089;21:40:00
271090;20:00:00
271091;21:20:00
271092;14:30:00
271093;22:20:00
271094;21:30:00
271096;19:30:00
271097;20:10:00
271098;17:40:00
271099;21:05:00
271100;22:30:00
271101;22:50:00
271102;22:00:00
271103;14:40:00
271104;20:20:00
271105;21:00:00
271106;20:30:00
271107;22:20:00
271108;22:30:00
271109;22:10:00
271110;20:15:00
271111;23:00:00
271112;22:00:00
271113;23:00:00
271114;21:00:00
271115;22:40:00
271116;23:40:00
271117;00:25:00
271118;23:16:00
271119;00:15:00
271120;00:10:00
271121;15:30:00
271122;00:45:00
271123;21:35:00
271124;22:55:00
271125;23:15:00
271126;22:40:00
271127;23:30:00
271128;00:49:00
271129;01:05:00
271130;21:20:00
271131;01:50:00
271132;01:13:00
271133;02:07:00
271134;00:40:00
271135;02:00:00
271136;00:30:00
271137;01:09:00
271138;02:40:00
271139;03:30:00
271140;03:55:00
271141;04:00:00
271142;03:25:00
271143;03:50:00
271145;04:40:00
271146;04:40:00
271147;02:00:00
271149;04:40:00
271150;02:00:00
271151;03:00:00
271152;05:00:00
271153;04:30:00
271154;04:15:00
271155;05:00:00
271156;05:00:00
271158;05:30:00
271159;05:00:00
271160;06:05:00
271161;06:30:00
271162;04:20:00
271163;00:01:00
271164;05:45:00
271165;05:00:00
271166;14:55:00
271167;00:00:00
271169;06:50:00
271170;06:30:00
271171;07:10:00
271172;03:40:00
271174;07:45:00
271175;04:30:00
271176;06:50:00
271177;18:00:00
271178;07:15:00
271179;05:40:00
271180;08:00:00
271181;02:30:00
271182;05:10:00
271183;08:00:00
271184;09:00:00
271185;09:00:00
271186;08:15:00
271188;09:50:00
271189;08:30:00
271190;10:00:00
271191;10:00:00
271192;10:20:00
271193;10:10:00
271194;10:20:00
271195;10:15:00
271196;09:40:00
271197;08:10:00
271198;10:00:00
271199;04:30:00
271200;07:40:00
271201;10:30:00
271203;10:41:00
271204;11:12:00
271205;11:30:00
271206;11:40:00
271208;11:55:00
271209;12:00:00
271210;12:00:00
271211;11:20:00
271212;11:15:00
271213;10:30:00
271215;12:00:00
271216;11:30:00
271217;10:50:00
271218;10:35:00
271219;13:20:00
271220;13:20:00
271221;07:50:00
271222;08:01:00
271223;13:30:00
271224;13:35:00
271225;10:45:00
271226;13:55:00
271227;13:30:00
271230;13:45:00
271231;14:00:00
271232;13:30:00
271233;12:50:00
271234;14:30:00
271235;10:30:00
271236;14:10:00
271237;08:35:00
271238;14:40:00
271240;14:55:00
271241;15:05:00
271242;14:30:00
271245;14:15:00
271246;10:00:00
271247;15:00:00
271250;15:00:00
271251;13:00:00
271253;16:40:00
271254;08:45:00
271255;16:30:00
271256;16:40:00
271257;15:00:00
271258;16:05:00
271259;16:50:00
271260;16:40:00
271261;17:00:00
271262;17:03:00
271263;17:25:00
271264;17:30:00
271265;16:47:00
271268;16:50:00
271269;17:15:00
271270;17:45:00
271271;18:10:00
271272;17:50:00
271273;17:35:00
271274;18:20:00
271275;17:00:00
271276;17:15:00
271277;17:18:00
271278;18:40:00
271279;17:30:00
271280;18:30:00
271281;18:40:00
271282;18:50:00
271284;19:10:00
271285;18:45:00
271286;19:23:00
271287;18:40:00
271288;18:40:00
271289;19:35:00
271290;14:30:00
271291;19:50:00
271292;19:50:00
271293;19:10:00
271294;18:00:00
271295;20:00:00
271296;19:30:00
271297;19:20:00
271298;19:05:00
271299;20:00:00
271300;20:25:00
271301;19:45:00
271302;17:30:00
271303;20:05:00
271304;19:30:00
271305;11:30:00
271306;19:00:00
271307;18:25:00
271308;19:50:00
271309;18:50:00
271310;21:00:00
271311;20:50:00
271312;18:20:00
271313;08:00:00
271314;21:35:00
271315;19:15:00
271316;20:45:00
271317;21:30:00
271318;22:10:00
271321;22:25:00
271322;19:31:00
271323;21:50:00
271324;19:15:00
271325;19:45:00
271326;20:10:00
271327;21:25:00
271328;23:00:00
271329;22:20:00
271331;22:50:00
271332;23:10:00
271333;22:35:00
271334;23:00:00
271336;22:30:00
271338;23:30:00
271339;22:55:00
271340;18:40:00
271341;22:00:00
271342;22:25:00
271343;19:10:00
271344;00:25:00
271345;00:20:00
271346;19:30:00
271347;17:40:00
271348;00:10:00
271349;23:25:00
271350;22:40:00
271351;23:25:00
271352;22:45:00
271353;01:20:00
271354;00:05:00
271355;00:45:00
271356;02:40:00
271357;02:30:00
271358;12:00:00
271360;01:30:00
271361;03:00:00
271362;01:30:00
271363;03:45:00
271364;02:00:00
271365;04:20:00
271366;03:10:00
271367;04:15:00
271368;03:45:00
271369;05:20:00
271370;05:40:00
271371;05:45:00
271372;05:45:00
271373;03:50:00
271374;20:00:00
271375;22:00:00
271376;06:15:00
271377;07:40:00
271378;06:35:00
271379;06:30:00
271380;07:50:00
271381;07:14:00
271382;14:20:00
271383;08:00:00
271385;08:30:00
271386;08:00:00
271387;08:30:00
271388;06:10:00
271389;08:30:00
271390;09:00:00
271391;09:15:00
271392;09:15:00
271393;09:15:00
271394;08:05:00
271396;09:40:00
271397;06:00:00
271398;09:40:00
